Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Brazil,south of minas,2015,Bourbon,Natural / Dry,0.12903225806451613,0.12376237623762376,0.1303780964797914,0.12376237623762376,0.12376237623762376,0.125,0.1,0.1,0.14992503748125938,0.125,0.012146240738491437,0.11,0,0.0,Blue-Green,0,1100.0,1100.0,1100.0
Guatemala,jalapa,2014,Pacas,Washed / Wet,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.10718113612004287,0.1,0.1,0.1347708894878706,0.012146240738491437,0.12,0,0.0,Green,3,1524.0,1524.0,1524.0
Mexico,veracruz,2014,,Washed / Wet,0.1364256480218281,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012146240738491437,0.11,0,0.0,Green,0,,,
Colombia,antioquia,2013,Caturra,Washed / Wet,0.1347708894878706,0.1364256480218281,0.13333333333333333,0.1394700139470014,0.14124293785310735,0.12004801920768307,0.1,0.1,0.1,0.13333333333333333,0.012146240738491437,0.1,0,0.0,Green,2,1300.0,1300.0,1300.0
Taiwan,changhua baguashan 彰化市八卦山,2014,Typica,Semi-washed / Semi-pulped,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.11,0,0.0,Green,0,200.0,200.0,200.0
Taiwan,taichung xinshe 台中市新社區,2014,Typica,Washed / Wet,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.11,0,0.0,Green,0,600.0,600.0,600.0
Guatemala,oriente,2013,Bourbon,Washed / Wet,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.13793103448275862,0.012146240738491437,0.12,2,0.0,Green,1,1310.64,1310.64,1310.64
Colombia,huila,2013,Caturra,Washed / Wet,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.0,0,0.0,Green,1,1750.0,1750.0,1750.0
Mexico,"la concordia, chiapas",2013,Typica,Washed / Wet,0.1303780964797914,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012146240738491437,0.12,0,0.0,Green,3,1300.0,1300.0,1300.0
Costa Rica,central valley,2012,,Washed / Wet,0.12626262626262627,0.13192612137203166,0.13793103448275862,0.12903225806451613,0.12626262626262627,0.13192612137203166,0.10718113612004287,0.10718113612004287,0.1,0.1303780964797914,0.012146240738491437,0.0,0,0.0,Green,14,,,
Guatemala,jalapa,2012,Bourbon,Washed / Wet,0.1303780964797914,0.13333333333333333,0.1364256480218281,0.1303780964797914,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.11,0,0.0,Green,3,1676.4,1828.8,1752.6
Mexico,"jaltocan, hidalgo",2012,Typica,Natural / Dry,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1364256480218281,0.14285714285714285,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012146240738491437,0.15,1,0.0,None,8,441.0,441.0,441.0
Mexico,veracruz,2012,Bourbon,Washed / Wet,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.14285714285714285,0.012146240738491437,0.13,0,0.0,Green,9,1170.0,1170.0,1170.0
Guatemala,oriente,2012,Bourbon,Washed / Wet,0.13333333333333333,0.1303780964797914,0.1364256480218281,0.13333333333333333,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012146240738491437,0.1,2,0.0,Green,5,1310.64,1310.64,1310.64
Brazil,grama valley,2012,Mundo Novo,Natural / Dry,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012146240738491437,0.12,0,0.0,Green,2,1100.0,1100.0,1100.0
Mexico,santa catarina juquila,2012,Typica,Washed / Wet,0.125,0.12903225806451613,0.1364256480218281,0.1364256480218281,0.14124293785310735,0.1303780964797914,0.10718113612004287,0.1,0.1,0.1277139208173691,0.012146240738491437,0.11,0,0.0,Green,0,1200.0,1400.0,1300.0
Brazil,south of minas,2012,Mundo Novo,Washed / Wet,0.13192612137203166,0.13192612137203166,0.13793103448275862,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.012146240738491437,0.11,0,0.0,Green,2,950.0,950.0,950.0
Colombia,huila,2012,Caturra,Natural / Dry,0.1277139208173691,0.13192612137203166,0.1364256480218281,0.13793103448275862,0.13192612137203166,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012146240738491437,0.0,0,0.0,Green,0,442.0,442.0,442.0
Brazil,brazil matas de minas,,Catuai,Washed / Wet,0.13192612137203166,0.13333333333333333,0.13793103448275862,0.1347708894878706,0.1303780964797914,0.1364256480218281,0.1,0.1,0.1,0.13333333333333333,0.0121580547112462,0.09,2,6.0,Green,10,1100.0,1100.0,1100.0
Taiwan,,2017,,,0.14285714285714285,0.14124293785310735,0.14285714285714285,0.1394700139470014,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1,0.0121580547112462,0.1,0,0.0,Blue-Green,0,,,
Guatemala,nuevo oriente,2016,Pacas,Washed / Wet,0.1303780964797914,0.13333333333333333,0.13793103448275862,0.1303780964797914,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.0121580547112462,0.11,0,2.0,Green,2,1450.0,1450.0,1450.0
Brazil,south of minas,2016,Yellow Bourbon,Natural / Dry,0.1347708894878706,0.1303780964797914,0.13333333333333333,0.14124293785310735,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1303780964797914,0.0121580547112462,0.0,0,0.0,Green,9,1.0,1.0,1.0
El Salvador,apaneca,2014,Bourbon,Washed / Wet,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.1277139208173691,0.11876484560570072,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.13192612137203166,0.0121580547112462,0.12,0,0.0,Green,0,1500.0,1500.0,1500.0
Honduras,marcala,2015,Catuai,Washed / Wet,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.0121580547112462,0.11,0,0.0,Green,2,1350.0,1350.0,1350.0
Malawi,mzuzu,2014,Gesha,Washed / Wet,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.13,0,0.0,Blue-Green,0,1180.0,1180.0,1180.0
Brazil,south of minas,2015,Bourbon,Natural / Dry,0.12903225806451613,0.13192612137203166,0.1347708894878706,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.11,0,0.0,Green,0,1100.0,1100.0,1100.0
Taiwan,nantou,2014,Typica,Washed / Wet,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13793103448275862,0.0121580547112462,0.11,0,0.0,Green,0,650.0,650.0,650.0
Mexico,veracruz,2013,Mundo Novo,Washed / Wet,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.12,0,0.0,Blue-Green,4,1338.0,1338.0,1338.0
United States (Hawaii),kona,2013,Hawaiian Kona,Natural / Dry,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.0,0,0.0,Bluish-Green,1,,,
Mexico,"calnali, hidalgo",2012,Bourbon,Washed / Wet,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.1394700139470014,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.13192612137203166,0.0121580547112462,0.16,3,0.0,None,8,533.0,533.0,533.0
Guatemala,antigua,2012,Bourbon,Washed / Wet,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.13192612137203166,0.1303780964797914,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.0121580547112462,0.11,0,0.0,Green,2,1390.8024,1390.8024,1390.8024
Mexico,veracruz,2012,Bourbon,Washed / Wet,0.13333333333333333,0.13192612137203166,0.1347708894878706,0.1303780964797914,0.1364256480218281,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.0121580547112462,0.13,0,0.0,Green,3,1170.0,1170.0,1170.0
Mexico,juquila,2012,Typica,Washed / Wet,0.1303780964797914,0.13192612137203166,0.1364256480218281,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.0121580547112462,0.12,0,0.0,Green,13,1250.0,1250.0,1250.0
El Salvador,,2012,Other,Washed / Wet,0.12903225806451613,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.1364256480218281,0.0121580547112462,0.0,2,0.0,Green,5,,,
Mexico,veracruz,2012,Typica,Washed / Wet,0.1364256480218281,0.13192612137203166,0.1347708894878706,0.1303780964797914,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.11,0,0.0,Green,0,1100.0,1100.0,1100.0
Mexico,canoas,2012,Typica,Washed / Wet,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.1,0,0.0,Green,3,900.0,900.0,900.0
Colombia,huila,2012,Caturra,Washed / Wet,0.13333333333333333,0.1347708894878706,0.1303780964797914,0.1364256480218281,0.13192612137203166,0.1364256480218281,0.1,0.1,0.1,0.1347708894878706,0.0121580547112462,0.12,0,0.0,Green,1,1750.0,1750.0,1750.0
Colombia,huila,2012,Caturra,Washed / Wet,0.1303780964797914,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.0121580547112462,0.11,0,0.0,Green,0,1600.0,1950.0,1775.0
Brazil,,2012,Arusha,Natural / Dry,0.1303780964797914,0.13192612137203166,0.1347708894878706,0.14285714285714285,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.13333333333333333,0.0121580547112462,0.12,0,0.0,Green,1,,,
Colombia,cauca,,,,0.1394700139470014,0.13793103448275862,0.13192612137203166,0.13793103448275862,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.0121580547112462,0.22,0,0.0,,2,,,
Brazil,south of minas,2016,Bourbon,Natural / Dry,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.11,0,1.0,Green,5,934.0,934.0,934.0
Honduras,comayagua,2015,Caturra,Washed / Wet,0.13333333333333333,0.13333333333333333,0.1394700139470014,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012169891687963976,0.11,0,1.0,Bluish-Green,2,1500.0,1500.0,1500.0
Nicaragua,jinotega,,,,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.1,0,0.0,Green,1,1000.0,1000.0,1000.0
"Tanzania, United Republic Of",ruvuma,2015,Bourbon,Washed / Wet,0.13192612137203166,0.1347708894878706,0.1347708894878706,0.1364256480218281,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.13,1,0.0,Green,6,1500.0,1800.0,1650.0
"Tanzania, United Republic Of",northern,2016,Other,Washed / Wet,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.13192612137203166,0.012169891687963976,0.12,0,0.0,Green,1,1600.0,1600.0,1600.0
Brazil,south of minas,2016,Yellow Bourbon,Natural / Dry,0.14450867052023122,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.1277139208173691,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012169891687963976,0.0,0,0.0,Green,1,1.0,1.0,1.0
Thailand,thailand,2014,,Washed / Wet,0.1347708894878706,0.1347708894878706,0.1394700139470014,0.12903225806451613,0.13793103448275862,0.1303780964797914,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.12,0,0.0,Bluish-Green,0,800.0,800.0,800.0
Honduras,marcala,2015,Catuai,Washed / Wet,0.1303780964797914,0.13333333333333333,0.13793103448275862,0.1347708894878706,0.13192612137203166,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012169891687963976,0.11,0,0.0,Green,2,1350.0,1350.0,1350.0
Guatemala,atitlan,2014,Bourbon,Washed / Wet,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.1347708894878706,0.012169891687963976,0.09,0,0.0,Blue-Green,4,1500.0,1500.0,1500.0
Brazil,cerrado,2014,Mundo Novo,Natural / Dry,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.13793103448275862,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.12,0,0.0,Green,1,,,
"Tanzania, United Republic Of","ilomba vilage, mbozi",2014,Other,Washed / Wet,0.12903225806451613,0.1347708894878706,0.1347708894878706,0.13192612137203166,0.1364256480218281,0.1347708894878706,0.1,0.1,0.1,0.13793103448275862,0.012169891687963976,0.12,0,0.0,Green,1,1700.0,1700.0,1700.0
Mexico,veracruz,2013,Other,Washed / Wet,0.1347708894878706,0.1364256480218281,0.1394700139470014,0.1347708894878706,0.1364256480218281,0.12239902080783353,0.1,0.1,0.1,0.1364256480218281,0.012169891687963976,0.12,0,0.0,Green,0,1100.0,1100.0,1100.0
Mexico,"la concordia, chiapas",2013,Other,Washed / Wet,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.1,1,0.0,None,1,1200.0,1600.0,1400.0
Taiwan,yunlin 雲林縣石壁,2014,Typica,Other,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.1394700139470014,0.012169891687963976,0.11,0,0.0,Green,0,1200.0,1200.0,1200.0
Taiwan,"dongshan dist., tainan city 臺南市東山區",2012,Typica,Washed / Wet,0.1303780964797914,0.13333333333333333,0.13333333333333333,0.1394700139470014,0.1394700139470014,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012169891687963976,0.0,0,0.0,Green,0,800.0,800.0,800.0
Colombia,huila,2013,Caturra,Washed / Wet,0.1364256480218281,0.13793103448275862,0.13793103448275862,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.0,0,0.0,Bluish-Green,1,1750.0,1750.0,1750.0
Mexico,san bartolo tutotepec,2012,Typica,Washed / Wet,0.13333333333333333,0.1303780964797914,0.14285714285714285,0.13333333333333333,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.1303780964797914,0.012169891687963976,0.15,1,0.0,None,9,1144.0,1144.0,1144.0
Guatemala,oriente,2012,Caturra,Washed / Wet,0.13793103448275862,0.12903225806451613,0.14285714285714285,0.12903225806451613,0.12239902080783353,0.12903225806451613,0.1,0.1,0.10718113612004287,0.1394700139470014,0.012169891687963976,0.12,0,0.0,None,2,1350.0,1350.0,1350.0
Mexico,altotonga,2012,Typica,Washed / Wet,0.13333333333333333,0.13192612137203166,0.13793103448275862,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.12,0,0.0,Green,4,1000.0,1000.0,1000.0
Mexico,colima,2012,Typica,Washed / Wet,0.14285714285714285,0.1303780964797914,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012169891687963976,0.1,0,0.0,Green,1,1200.0,1200.0,1200.0
Colombia,huila,2010,,,0.13192612137203166,0.1303780964797914,0.1347708894878706,0.1394700139470014,0.1394700139470014,0.12903225806451613,0.1,0.1,0.1,0.1347708894878706,0.012169891687963976,0.08,0,0.0,,0,1800.0,1800.0,1800.0
Indonesia,aceh gayo,2017,Bourbon,Washed / Wet,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012183235867446395,0.15,0,0.0,,3,1300.0,1300.0,1300.0
Colombia,huila,2016,Caturra,Washed / Wet,0.12903225806451613,0.13192612137203166,0.1347708894878706,0.1303780964797914,0.1277139208173691,0.13192612137203166,0.10718113612004287,0.10718113612004287,0.1,0.13192612137203166,0.012183235867446395,0.0,0,7.0,Green,6,,,
Brazil,south of minas,2016,Bourbon,Natural / Dry,0.1347708894878706,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.13793103448275862,0.1,0.1,0.1,0.13333333333333333,0.012183235867446395,0.11,0,1.0,Green,3,894.0,894.0,894.0
Brazil,south of minas,2016,Yellow Bourbon,Natural / Dry,0.13793103448275862,0.13793103448275862,0.13192612137203166,0.13192612137203166,0.13793103448275862,0.12626262626262627,0.1,0.1,0.1,0.13793103448275862,0.012183235867446395,0.0,0,0.0,Green,1,1.0,1.0,1.0
Costa Rica,tres rios,2015,Caturra,Washed / Wet,0.12903225806451613,0.1347708894878706,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.1347708894878706,0.1,0.1,0.1,0.1303780964797914,0.012183235867446395,0.0,0,0.0,Blue-Green,0,1200.0,1400.0,1300.0
"Tanzania, United Republic Of",kilimanjaro,2014,Bourbon,Washed / Wet,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1347708894878706,0.012183235867446395,0.12,0,0.0,Green,5,1500.0,1500.0,1500.0
"Tanzania, United Republic Of",ngorogoro,2014,Other,Washed / Wet,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012183235867446395,0.12,0,0.0,Green,3,1500.0,1700.0,1600.0
Colombia,,2013,,Washed / Wet,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.1303780964797914,0.1347708894878706,0.1,0.1,0.1,0.13793103448275862,0.012183235867446395,0.11,1,0.0,Green,0,,,
Costa Rica,turrialba,2013,Caturra,Washed / Wet,0.13192612137203166,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1364256480218281,0.012183235867446395,0.11,0,0.0,Green,2,13.0,13.0,13.0
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.13793103448275862,0.13192612137203166,0.13192612137203166,0.13793103448275862,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012183235867446395,0.11,0,0.0,Bluish-Green,0,,,
Mexico,coatepec,2012,Typica,Washed / Wet,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.1364256480218281,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012183235867446395,0.13,0,0.0,Green,7,1300.0,1300.0,1300.0
Mexico,tapachula,2012,Typica,Washed / Wet,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13793103448275862,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012183235867446395,0.13,3,0.0,Green,13,1800.0,1800.0,1800.0
Mexico,coatepec,2012,Typica,Washed / Wet,0.1303780964797914,0.13333333333333333,0.13793103448275862,0.13192612137203166,0.1347708894878706,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012183235867446395,0.11,0,0.0,Green,11,1250.0,1250.0,1250.0
Vietnam,don duong,2012,Other,Natural / Dry,0.1303780964797914,0.125,0.1394700139470014,0.14124293785310735,0.1303780964797914,0.14124293785310735,0.1,0.1,0.1,0.1347708894878706,0.012183235867446395,0.12,0,0.0,Green,2,1040.0,1040.0,1040.0
Mexico,veracruz,2012,Typica,Washed / Wet,0.13192612137203166,0.1347708894878706,0.13793103448275862,0.12903225806451613,0.1364256480218281,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012183235867446395,0.11,0,0.0,Green,1,1250.0,1250.0,1250.0
United States (Hawaii),kona,2012,Hawaiian Kona,Washed / Wet,0.1364256480218281,0.13333333333333333,0.1364256480218281,0.13192612137203166,0.14124293785310735,0.1277139208173691,0.1,0.1,0.1,0.1347708894878706,0.012183235867446395,0.1,0,0.0,Green,2,,,
Colombia,cauca,2011,,,0.1303780964797914,0.1347708894878706,0.1303780964797914,0.1364256480218281,0.13793103448275862,0.13192612137203166,0.1,0.1,0.1,0.1394700139470014,0.012183235867446395,0.08,1,0.0,,5,1600.0,1600.0,1600.0
Honduras,el paraíso,2017,Caturra,Washed / Wet,0.13333333333333333,0.13333333333333333,0.1394700139470014,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012195121951219513,0.12,0,0.0,Green,1,1600.0,1600.0,1600.0
